Date (GMT+1);Nuclear  Power (MW);Non-Renewable Power (MW);Renewable Power (MW);Price (EUR/MWh, EUR/tCO2)
2021-03-12T16:00+01:00;7597.3;11798.78;51698.44;28.21
2021-03-12T17:00+01:00;7634.44;12750.84;46409.6;39.99
2021-03-12T18:00+01:00;7635.05;13624.05;45357.04;50.58
2021-03-12T19:00+01:00;7637.55;13730.31;46616.34;52.84
2021-03-12T20:00+01:00;7617.39;12876.69;47688.17;37.95
2021-03-12T21:00+01:00;7562.61;12069.31;47626.09;31.56
2021-03-12T22:00+01:00;7564.36;11693.99;45867.08;34.3
2021-03-12T23:00+01:00;7531.6;11143.03;45532.53;32.81
2021-03-13T00:00+01:00;7521.72;10442.4;44323.41;26.61
2021-03-13T01:00+01:00;7504.47;10192.67;43484.35;24.58
2021-03-13T02:00+01:00;7433.81;9992.05;43237.9;20.73
2021-03-13T03:00+01:00;7406.39;9980.67;42855.52;17.32
2021-03-13T04:00+01:00;7440.85;10032.43;42634.2;18.23
2021-03-13T05:00+01:00;7116.43;10040.42;43146.09;17.4
2021-03-13T06:00+01:00;6957.84;10070.22;45365.79;22.84
2021-03-13T07:00+01:00;6519.6;10209.31;48292.3;17.15
2021-03-13T08:00+01:00;6297.89;10332.73;52753.22;4.07
2021-03-13T09:00+01:00;6040.95;10264.32;57182.95;2.95
2021-03-13T10:00+01:00;6011.25;10184.22;59351.84;0.08
2021-03-13T11:00+01:00;5885.64;10108.36;61154.82;0
2021-03-13T12:00+01:00;5722.38;10050.52;61435.63;-3.17
2021-03-13T13:00+01:00;5707.36;9910.04;58768.02;-8.66
2021-03-13T14:00+01:00;5810.01;9851.2;57865.82;-8.74
2021-03-13T15:00+01:00;5929.6;9880.92;56476.77;-4.7
2021-03-13T16:00+01:00;6434.08;9934.03;54249.56;-0.99
2021-03-13T17:00+01:00;7276.78;10229.92;52461.95;16.1
2021-03-13T18:00+01:00;7359.15;10773.84;51652.46;32.5
2021-03-13T19:00+01:00;7280.78;10773.53;52357.51;42.63
2021-03-13T20:00+01:00;7008.13;10277.78;51926.57;24.94
2021-03-13T21:00+01:00;6993.23;10127.97;52186.69;4.38
2021-03-13T22:00+01:00;6981.63;10090.34;50452.11;20.02
2021-03-13T23:00+01:00;6984.08;9989.21;47591.25;-0.01
2021-03-14T00:00+01:00;7086.66;9095.61;47045.47;-4.92
2021-03-14T01:00+01:00;6928.87;8786.79;46263.35;-2.94
2021-03-14T02:00+01:00;6868.48;8732.78;46030.73;-0.1
2021-03-14T03:00+01:00;6942.71;8656.39;45040.38;-1.06
2021-03-14T04:00+01:00;6935.17;8653.61;43496.75;-0.08
2021-03-14T05:00+01:00;6945.71;8569.28;41790.58;-0.02
2021-03-14T06:00+01:00;6994.04;8725.35;40720.2;-0.1
2021-03-14T07:00+01:00;7313.96;8922.23;42157.45;0
2021-03-14T08:00+01:00;7798.67;8977.52;43937.9;4.66
2021-03-14T09:00+01:00;8094.78;9297.29;45805.48;19.91
2021-03-14T10:00+01:00;8069.05;9326.29;48205.64;14.15
2021-03-14T11:00+01:00;8072.78;9183.68;49580.11;9.97
2021-03-14T12:00+01:00;8078.71;9046.24;49775.12;8.51
2021-03-14T13:00+01:00;8038.49;9086.08;48760.27;-0.01
2021-03-14T14:00+01:00;8046.54;9022.4;47494.11;-0.02
2021-03-14T15:00+01:00;8062.11;9052.21;44384.42;0.13
2021-03-14T16:00+01:00;8108.02;9495.34;39366.4;17.2
2021-03-14T17:00+01:00;8115.2;11856.49;34055.24;28.86
2021-03-14T18:00+01:00;8067.65;13684.72;32410.74;49.51
2021-03-14T19:00+01:00;8013.62;13848.63;32259.97;57.28
2021-03-14T20:00+01:00;7899.14;13822.6;32498.8;45.26
2021-03-14T21:00+01:00;7809.36;13875.53;32474.09;43.76
2021-03-14T22:00+01:00;7845.5;13640.98;31510.04;46.9
2021-03-14T23:00+01:00;7863.92;13017.77;30922.1;41.23
2021-03-15T00:00+01:00;7950.35;11923.12;30243.4;40.67
2021-03-15T01:00+01:00;8079.13;11614.29;29930.19;37.01
2021-03-15T02:00+01:00;8108.08;11661.79;30093.85;36.07
2021-03-15T03:00+01:00;7896.63;11701.12;30575.73;35.03
2021-03-15T04:00+01:00;7921.72;12998.48;30860.65;33.26
2021-03-15T05:00+01:00;7982.84;15396.3;31063.17;40.69
2021-03-15T06:00+01:00;7907.81;18480.91;31644.31;55.6
2021-03-15T07:00+01:00;7848.3;20007.49;32949.24;62.47
2021-03-15T08:00+01:00;7858.93;20619.28;36017.38;64.89
2021-03-15T09:00+01:00;7868.07;20866.5;39170.32;61.55
2021-03-15T10:00+01:00;7861.39;21208.53;41896.6;55.05
2021-03-15T11:00+01:00;7855.19;21402.28;44485.95;50.42
2021-03-15T12:00+01:00;7749.33;20772.44;47101.84;47.98
2021-03-15T13:00+01:00;7699.98;20011.76;48407.79;45.2
2021-03-15T14:00+01:00;7701.19;19317.98;48763.54;40.77
2021-03-15T15:00+01:00;7749.52;18973.91;46715.93;39.52
2021-03-15T16:00+01:00;7788.38;19429.71;42977.69;42.61
2021-03-15T17:00+01:00;7835.71;21040.11;39121.8;50.6
2021-03-15T18:00+01:00;7937.98;21919.8;37262.02;61.97
2021-03-15T19:00+01:00;7938.84;21915.57;37009.03;67.82
2021-03-15T20:00+01:00;7949.01;22060.91;37177.51;59.93
2021-03-15T21:00+01:00;7960.89;21499.85;36751.32;55.9
2021-03-15T22:00+01:00;7957.67;20843.14;35181.33;50.76
2021-03-15T23:00+01:00;7946.94;19590.32;34598.39;46.86
2021-03-16T00:00+01:00;7968.24;18624.04;34003.2;45.46
2021-03-16T01:00+01:00;7972.1;18293.67;33262.12;44.76
2021-03-16T02:00+01:00;7991.19;18457.33;32376.25;44.77
2021-03-16T03:00+01:00;8040.45;18641.71;32202.77;43.08
2021-03-16T04:00+01:00;8080.35;19702.72;31594.82;44.1
2021-03-16T05:00+01:00;8124.16;22115.66;30630.04;47.4
2021-03-16T06:00+01:00;8121.09;24876.73;30433.31;59.1
2021-03-16T07:00+01:00;8119.06;27034.36;29951.86;66.29
2021-03-16T08:00+01:00;8129.18;27975.1;31515.35;68.92
2021-03-16T09:00+01:00;8137.55;28287.44;34493.4;62.49
2021-03-16T10:00+01:00;8134.19;28430.65;36462.82;59.93
2021-03-16T11:00+01:00;8110.42;28788.6;37188.52;58.62
2021-03-16T12:00+01:00;7932.19;28787.75;37277.49;54.84
2021-03-16T13:00+01:00;7857.58;28648.8;36411.93;48.08
2021-03-16T14:00+01:00;7913.03;28731.87;34379.45;48.61
2021-03-16T15:00+01:00;8056.68;29385.26;30952.4;52.98
2021-03-16T16:00+01:00;8135.96;29945.74;26080.39;59.99
2021-03-16T17:00+01:00;8128.71;30505.89;20604.25;65.96
2021-03-16T18:00+01:00;8125.8;31082.34;18051.29;70.7
2021-03-16T19:00+01:00;8126.33;30977.8;17607.45;77.71
2021-03-16T20:00+01:00;8131.97;30608.95;16713.31;61.4
2021-03-16T21:00+01:00;8134.03;29588.62;16583.13;56.01
2021-03-16T22:00+01:00;8137.71;28116.36;16227.35;53.88
2021-03-16T23:00+01:00;8141.84;25914.44;15902.07;49.19
2021-03-17T00:00+01:00;8142.86;24589.16;15760.38;46.14
2021-03-17T01:00+01:00;8126.97;23475.68;16080.51;45.47
2021-03-17T02:00+01:00;8114.99;22834.15;16845.46;44.45
2021-03-17T03:00+01:00;8113.36;23046.67;17351.08;44.4
2021-03-17T04:00+01:00;8112.59;24225.84;17249.22;45.39
2021-03-17T05:00+01:00;8138.76;26855.92;17225.7;48.83
2021-03-17T06:00+01:00;8148.01;30205.26;17171.67;53.81
2021-03-17T07:00+01:00;8150.69;32029.9;17891.15;63.21
2021-03-17T08:00+01:00;8162.42;32500.48;19532.48;64
2021-03-17T09:00+01:00;8165.59;32700.51;21668.63;62.55
2021-03-17T10:00+01:00;8160.31;32339;23689.89;57.51
2021-03-17T11:00+01:00;8153.08;32493.38;24981.04;59.57
2021-03-17T12:00+01:00;8150.55;32082.18;25701.68;54.82
2021-03-17T13:00+01:00;8158.88;32034.93;25843.19;51.69
2021-03-17T14:00+01:00;8151.38;31594.8;25397.23;50.31
2021-03-17T15:00+01:00;8146.05;31278.41;23745.06;49.95
2021-03-17T16:00+01:00;8152.03;32162.82;19803.98;55.64
2021-03-17T17:00+01:00;8151.31;33841.34;15266.93;66.2
2021-03-17T18:00+01:00;8152.29;34422.86;12690.55;77.79
2021-03-17T19:00+01:00;8158.84;34743.21;12474.09;85
2021-03-17T20:00+01:00;8161.83;34536.9;12148.37;69.28
2021-03-17T21:00+01:00;8162.28;33355.04;11983.03;64.55
2021-03-17T22:00+01:00;8169.46;32466.47;11745.86;62.46
2021-03-17T23:00+01:00;8173.25;31355.12;11088.26;60.46
2021-03-18T00:00+01:00;8176.45;30049.82;10544.49;51.12
2021-03-18T01:00+01:00;8177.31;28857.25;10122.04;49.56
2021-03-18T02:00+01:00;8178.91;28699.89;9800.61;48.17
2021-03-18T03:00+01:00;8177.18;28630.97;9794.29;47.94
2021-03-18T04:00+01:00;8175.17;29699.25;9738.52;47.03
2021-03-18T05:00+01:00;8184.18;31805.62;9369.71;51.53
2021-03-18T06:00+01:00;8180.74;34266.03;9513.22;66.05
2021-03-18T07:00+01:00;8180.21;35200.26;11552.22;79.15
2021-03-18T08:00+01:00;8185.21;36111.46;15499.04;78.34
2021-03-18T09:00+01:00;8179.72;35649.17;20228.38;75
2021-03-18T10:00+01:00;8175.73;35324.41;23345.51;69.51
2021-03-18T11:00+01:00;8167.53;35150.54;24533.39;68
2021-03-18T12:00+01:00;8159.79;35445.81;24674.08;65.31
2021-03-18T13:00+01:00;8154.59;35166.56;24931.32;62.21
2021-03-18T14:00+01:00;8150.84;34912.69;23736.14;61.15
2021-03-18T15:00+01:00;8149.61;34778.38;21209.78;62.9
2021-03-18T16:00+01:00;8149.61;34908.74;17255.25;64.53
2021-03-18T17:00+01:00;8148.9;35623.29;13873.47;75.22
2021-03-18T18:00+01:00;8147.54;35928.45;12701.2;88.99
2021-03-18T19:00+01:00;8149.4;35862.87;12921.62;98.71
2021-03-18T20:00+01:00;8150.35;35421.3;13495.24;70.91
2021-03-18T21:00+01:00;8149.49;33679.12;14113.63;61.9
2021-03-18T22:00+01:00;8147.97;31888.27;14409.01;60.12
2021-03-18T23:00+01:00;8145.02;29603.64;14872.06;53.23
2021-03-19T00:00+01:00;8140.57;28359.08;14749;61.12
2021-03-19T01:00+01:00;8144.21;27208.04;14499.36;56.24
2021-03-19T02:00+01:00;8151.74;26998.88;14517.2;50.89
2021-03-19T03:00+01:00;8154.91;26808.68;14763.32;48.5
2021-03-19T04:00+01:00;8160.43;27150.66;15267.79;50
2021-03-19T05:00+01:00;8166.93;28313.12;16088.03;52.1
2021-03-19T06:00+01:00;8164.01;29637.58;16944.96;67.02
2021-03-19T07:00+01:00;8171.77;30187.36;18673.87;71.55
2021-03-19T08:00+01:00;8173.22;30508.71;22198.9;71.53
2021-03-19T09:00+01:00;8163.22;30352.74;26751.64;64.1
2021-03-19T10:00+01:00;8154.97;27985.32;32621.57;50.42
2021-03-19T11:00+01:00;8150.91;25082.9;36900.11;45.31
2021-03-19T12:00+01:00;8142.21;23402.16;38603.84;44.53
2021-03-19T13:00+01:00;8142.45;22437.11;39163.37;43.5
2021-03-19T14:00+01:00;8146.62;22235.12;38888.66;43.16
2021-03-19T15:00+01:00;8147.6;22625.29;35888.06;43.53
2021-03-19T16:00+01:00;8148.26;25509.75;31415.81;47.67
2021-03-19T17:00+01:00;8155.9;28165.13;25343.17;55.58
2021-03-19T18:00+01:00;8167.1;29435.97;20874.8;65.96
2021-03-19T19:00+01:00;8164.04;29681.35;19594.99;72.99
2021-03-19T20:00+01:00;7926.05;29376.65;18401.56;66.4
2021-03-19T21:00+01:00;7649.46;28932.12;16998.61;61.99
2021-03-19T22:00+01:00;7272.2;28694.23;15480.08;60.64
2021-03-19T23:00+01:00;6875.73;28094.28;13881.83;60.11
2021-03-20T00:00+01:00;6823.31;27333.97;12835.83;58.82
2021-03-20T01:00+01:00;6816.2;26896.24;12186.73;55.74
2021-03-20T02:00+01:00;6810.49;26245.74;12074.74;56.35
2021-03-20T03:00+01:00;6813.68;25328.34;12470.15;50.81
2021-03-20T04:00+01:00;6814.08;25257.24;12825.35;50
2021-03-20T05:00+01:00;6813.45;25321.48;13304.2;51.03
2021-03-20T06:00+01:00;6818.62;25455.42;14063.93;52.54
2021-03-20T07:00+01:00;6820.52;25513.92;17149.93;56.72
2021-03-20T08:00+01:00;6814.97;25489.75;22862.96;53.36
2021-03-20T09:00+01:00;6813.88;24333.05;28826.76;51.29
2021-03-20T10:00+01:00;6806.25;22100.78;33227.63;47.07
2021-03-20T11:00+01:00;6800.77;21585.39;36497.43;45.67
2021-03-20T12:00+01:00;6771.44;20219.66;39045.22;45.08
2021-03-20T13:00+01:00;6664.59;18128.14;39558.07;43.05
2021-03-20T14:00+01:00;6734.71;17471.01;37993.86;40.98
2021-03-20T15:00+01:00;6780.46;17912.22;34260.38;44
2021-03-20T16:00+01:00;6734.49;19503.73;29746.68;44.92
2021-03-20T17:00+01:00;6571.62;22982.13;26193.22;49.94
2021-03-20T18:00+01:00;6514.52;24212.24;25362.06;62.5
2021-03-20T19:00+01:00;6488.13;24517.09;26997.05;68.09
2021-03-20T20:00+01:00;6452.06;23735.97;28179.43;59.94
2021-03-20T21:00+01:00;6473.18;22249.77;29477.15;49.03
2021-03-20T22:00+01:00;6481.01;21161.53;31050.04;48.92
2021-03-20T23:00+01:00;6468.87;19864.06;31991.83;46.4
2021-03-21T00:00+01:00;6371.7;16956.31;32421.5;39.65
2021-03-21T01:00+01:00;6346.43;15932.43;33130.94;29.02
2021-03-21T02:00+01:00;6364.43;15184.04;33035.22;31.43
2021-03-21T03:00+01:00;6347.3;15574.59;33307.43;26.74
2021-03-21T04:00+01:00;6349.36;15093.88;33898.34;26.79
2021-03-21T05:00+01:00;6336.23;15275.61;35037.32;23.66
2021-03-21T06:00+01:00;6217.66;14820.83;36710.81;13.8
2021-03-21T07:00+01:00;6296.72;15099.41;37943.32;22.87
2021-03-21T08:00+01:00;6316.92;15192.82;40109.62;29.67
2021-03-21T09:00+01:00;6330.07;15387.25;42075.16;31.21
2021-03-21T10:00+01:00;6303.82;15897.05;44003.84;28.17
2021-03-21T11:00+01:00;6391.63;16229.41;45851.67;34.87
2021-03-21T12:00+01:00;6442.32;16162.68;46898.79;33.46
2021-03-21T13:00+01:00;6392.49;14745.04;47358.6;23.34
2021-03-21T14:00+01:00;6188.98;14479.22;46642.35;21.2
2021-03-21T15:00+01:00;6199.64;14319.18;45256.15;22.59
2021-03-21T16:00+01:00;6309.15;14777.37;42022.26;30
2021-03-21T17:00+01:00;6372.73;17807.4;38013.56;41.3
2021-03-21T18:00+01:00;6471.83;22579.33;34490.35;56.05
2021-03-21T19:00+01:00;6479.91;23246.93;33240.35;64.82
2021-03-21T20:00+01:00;6474.87;23398.14;31915.4;59.47
2021-03-21T21:00+01:00;6473.5;22762.71;29838.35;54.8
2021-03-21T22:00+01:00;6485.43;22308.43;28021.02;55.27
2021-03-21T23:00+01:00;6480.99;21365.1;26668.15;49.85
2021-03-22T00:00+01:00;6500.41;20576.77;25333.85;49.55
2021-03-22T01:00+01:00;6637.36;20787.27;24498.21;48.74
2021-03-22T02:00+01:00;6639.18;21389.44;23327.01;47.76
2021-03-22T03:00+01:00;6660.71;21954.66;22163.28;47.01
2021-03-22T04:00+01:00;6682.36;24017.67;20918.84;47.4
2021-03-22T05:00+01:00;6740.65;27427.44;20016.6;50.56
2021-03-22T06:00+01:00;6785.46;30996.07;18893.43;62
2021-03-22T07:00+01:00;6792.17;32813.45;19116.73;73
2021-03-22T08:00+01:00;6798.61;33421.1;20565.49;74.9
2021-03-22T09:00+01:00;6799.27;33518.85;23439.52;71.6
2021-03-22T10:00+01:00;6791.13;32919.7;25600.48;65.46
2021-03-22T11:00+01:00;6790.41;32588.78;26816.75;62.43
2021-03-22T12:00+01:00;6793.45;32850.78;27463.02;59.41
2021-03-22T13:00+01:00;6788.47;32397.8;27073.44;53.78
2021-03-22T14:00+01:00;6783.29;32404.78;26117.38;51.95
2021-03-22T15:00+01:00;6782.72;32624.32;24383.54;51.01
2021-03-22T16:00+01:00;6782.55;33138.5;21574.65;54.01
2021-03-22T17:00+01:00;6788.77;34675.37;18339.1;63.98
2021-03-22T18:00+01:00;6789.46;35580.09;16535.39;75.5
2021-03-22T19:00+01:00;6788.86;35766.24;17385.06;90.47
2021-03-22T20:00+01:00;6796.56;35244.67;17490.15;75
2021-03-22T21:00+01:00;6793.75;34592.69;17216.2;65.43
2021-03-22T22:00+01:00;6788.98;32917.65;17069.04;60.8
2021-03-22T23:00+01:00;6782.83;30669.79;17271.88;49.7
2021-03-23T00:00+01:00;6782.77;30543.58;16927.63;54.55
2021-03-23T01:00+01:00;6781.35;30191.62;16339.15;53.86
2021-03-23T02:00+01:00;6780.94;30102.14;16262.9;50.68
2021-03-23T03:00+01:00;6782.81;30398.35;16181.38;50.61
2021-03-23T04:00+01:00;6784.14;31137.01;15251.8;52.56
2021-03-23T05:00+01:00;6785.88;33491.68;14425.82;58.74
2021-03-23T06:00+01:00;6788.21;35288.23;14494.96;65.25
2021-03-23T07:00+01:00;6792.46;37145.52;15988.87;74.37
2021-03-23T08:00+01:00;6792.7;37412.8;18013.83;75.9
2021-03-23T09:00+01:00;6796.69;37434.43;20152.11;69.2
2021-03-23T10:00+01:00;6797.58;36963.23;22289.71;63.46
2021-03-23T11:00+01:00;6791.8;36666.38;23618.66;62.1
2021-03-23T12:00+01:00;6786.91;36214.02;23726.63;61.97
2021-03-23T13:00+01:00;6765.61;36053.3;22824.7;57.58
2021-03-23T14:00+01:00;6741.44;35706.8;21704.61;58.69
2021-03-23T15:00+01:00;6742.5;35537.61;19957.25;58.43
2021-03-23T16:00+01:00;6741.58;36270.36;17666.94;60.02
2021-03-23T17:00+01:00;6765.64;37376.27;14441.52;64.64
2021-03-23T18:00+01:00;6777.12;37954.24;12672.89;71.4
2021-03-23T19:00+01:00;6780.22;38168.72;13049.72;83.49
2021-03-23T20:00+01:00;6776.36;37881.99;13226.22;72.48
2021-03-23T21:00+01:00;6765.94;36732.84;14297.19;64.57
2021-03-23T22:00+01:00;6649.81;34671.85;15028.35;60.47
2021-03-23T23:00+01:00;6614;32249.58;15752.38;51
2021-03-24T00:00+01:00;6610.38;29685.62;16319.79;47.59
2021-03-24T01:00+01:00;6609.46;28122.03;16250.2;47.41
2021-03-24T02:00+01:00;6611.11;27584.79;16723.52;44.95
2021-03-24T03:00+01:00;6606.12;27290.62;17391.24;45.43
2021-03-24T04:00+01:00;6608.68;28529.89;17640.08;47.48
2021-03-24T05:00+01:00;6608.93;32087.86;17830.67;49.06
2021-03-24T06:00+01:00;6631.51;34186.91;18843.82;64.97
2021-03-24T07:00+01:00;6777.09;34982.21;22225.47;65.78
2021-03-24T08:00+01:00;6781.47;34426.4;26858.29;67.93
2021-03-24T09:00+01:00;6772.18;32297.8;32115.99;50.87
2021-03-24T10:00+01:00;6729.66;27496.23;37868.58;44.04
2021-03-24T11:00+01:00;6571.72;25362.78;43100.64;44.37
2021-03-24T12:00+01:00;6541.33;24304.72;44730.65;43.95
2021-03-24T13:00+01:00;6455.71;23770.31;44548.25;44.82
2021-03-24T14:00+01:00;6468.56;24177.8;41555.43;45.21
2021-03-24T15:00+01:00;6555.21;25871.36;35133.74;48.87
2021-03-24T16:00+01:00;6662.32;29517.79;26157.29;52.07
2021-03-24T17:00+01:00;6717.69;33402.3;18225.74;61.32
2021-03-24T18:00+01:00;6727.29;34609.57;14884.01;70.91
2021-03-24T19:00+01:00;6734.69;34590.26;15080.07;84
2021-03-24T20:00+01:00;6742.64;34508.81;14890.82;73.58
2021-03-24T21:00+01:00;6759.64;34550.28;14922.93;66.75
2021-03-24T22:00+01:00;6768.39;33750.15;14825.08;62.5
2021-03-24T23:00+01:00;6772.91;32579.43;14307.8;59.1
2021-03-25T00:00+01:00;6772.45;31787.4;13679.26;54.56
2021-03-25T01:00+01:00;6770.37;31648.16;13024.11;50.31
2021-03-25T02:00+01:00;6767.79;31693.23;12473.25;49.68
2021-03-25T03:00+01:00;6767.99;31998.89;11557.3;48.87
2021-03-25T04:00+01:00;6775.28;32780.58;11098.65;50.2
2021-03-25T05:00+01:00;6776.72;34453.46;11278.61;58.87
2021-03-25T06:00+01:00;6773.66;35319.65;12350.71;68.8
2021-03-25T07:00+01:00;6765.51;35610.08;17049.31;74.97
2021-03-25T08:00+01:00;6773.9;35499.51;23033.37;74.93
2021-03-25T09:00+01:00;6769.61;33545.53;28853.04;67.04
2021-03-25T10:00+01:00;6761.73;30882.26;33631.56;57.9
2021-03-25T11:00+01:00;6755.15;28901.02;36840.16;46.42
2021-03-25T12:00+01:00;6746.57;28093.72;37706.18;46.07
2021-03-25T13:00+01:00;6733.83;28099.12;36192.43;46.9
2021-03-25T14:00+01:00;6740.09;28821.6;32529.17;48.87
2021-03-25T15:00+01:00;6738.86;30084.04;26612.34;48
2021-03-25T16:00+01:00;6739.32;32516.99;20601.32;55.71
2021-03-25T17:00+01:00;6738.93;33839.17;15514.84;63.26
2021-03-25T18:00+01:00;6738.92;34568.7;12973.55;72.15
2021-03-25T19:00+01:00;6739.95;34729.95;13520.17;85.43
2021-03-25T20:00+01:00;6746.15;34637.21;14422.54;72.34
2021-03-25T21:00+01:00;6750.88;34256.83;15251.02;62.9
2021-03-25T22:00+01:00;6751.57;32708.35;16045.97;59.31
2021-03-25T23:00+01:00;6746.87;30055.28;16880.16;48.98
2021-03-26T00:00+01:00;6637.7;26326.41;17880.79;52.3
2021-03-26T01:00+01:00;6578.91;23680.21;19098.16;50.05
2021-03-26T02:00+01:00;6556.8;23003.09;19906.48;48.88
2021-03-26T03:00+01:00;6524.42;22860.07;21115.65;46.07
2021-03-26T04:00+01:00;6527.13;23280.89;21760.61;45.62
2021-03-26T05:00+01:00;6598.33;24848.41;22891.81;49.91
2021-03-26T06:00+01:00;6716.55;26449.86;24492.49;61.16
2021-03-26T07:00+01:00;6686.9;26978.55;27967.93;65.81
2021-03-26T08:00+01:00;6610.86;27118.31;33114.11;63.67
2021-03-26T09:00+01:00;6563.22;24257.84;39478.54;48.01
2021-03-26T10:00+01:00;6535.38;19236.29;46739.26;42.89
2021-03-26T11:00+01:00;6503.17;16615.12;50906.36;37.65
2021-03-26T12:00+01:00;6521.86;15616.94;51582.53;36.9
2021-03-26T13:00+01:00;6563.68;15781.28;49526.45;34.73
