;Electricity_Price_EUR_Wh;Feed_in_Tariff_EUR_Wh;PV_Power_W
347;0.00028372136499999997;8.160000000000003e-05;694.03436
348;0.00028372136499999997;8.160000000000003e-05;752.2458991666666
349;0.00028372136499999997;8.160000000000003e-05;834.60792
350;0.00028372136499999997;8.160000000000003e-05;834.6090445000001
351;0.00028372136499999997;8.160000000000003e-05;834.598757
352;0.00028372136499999997;8.160000000000003e-05;834.610492
353;0.00028372136499999997;8.160000000000003e-05;834.6084819999999
354;0.00028372136499999997;8.160000000000003e-05;834.6102598333332
355;0.00028372136499999997;8.160000000000003e-05;834.5989138333332
356;0.00028372136499999997;8.160000000000003e-05;834.6019984999999
357;0.00028372136499999997;8.160000000000003e-05;834.5995664999999
358;0.00028372136499999997;8.160000000000003e-05;860.7304166666667
359;0.00028372136499999997;8.160000000000003e-05;996.8637838333333
360;0.000301757103;8.160000000000003e-05;1134.6998238333335
361;0.000301757103;8.160000000000003e-05;1147.5702833333335
362;0.000301757103;8.160000000000003e-05;1147.5721866666668
363;0.000301757103;8.160000000000003e-05;1147.5793083333333
364;0.000301757103;8.160000000000003e-05;1147.57694
365;0.000301757103;8.160000000000003e-05;1147.5682483333333
366;0.000301757103;8.160000000000003e-05;1147.5695633333332
367;0.000301757103;8.160000000000003e-05;1147.5778816666668
368;0.000301757103;8.160000000000003e-05;1147.5717533333332
369;0.000301757103;8.160000000000003e-05;1147.5693516666665
370;0.000301757103;8.160000000000003e-05;1281.12578
371;0.000301757103;8.160000000000003e-05;1350.0416983333337
372;0.000301757103;8.160000000000003e-05;1350.0494333333336
373;0.000301757103;8.160000000000003e-05;1350.0465916666667
374;0.000301757103;8.160000000000003e-05;1350.0474366666667
375;0.000301757103;8.160000000000003e-05;1350.0479349999998
376;0.000301757103;8.160000000000003e-05;1350.0434649999997
377;0.000301757103;8.160000000000003e-05;1350.0490883333334
378;0.000301757103;8.160000000000003e-05;1350.0422766666668
379;0.000301757103;8.160000000000003e-05;1350.0477483333332
380;0.000301757103;8.160000000000003e-05;1456.6760766666666
381;0.000301757103;8.160000000000003e-05;1612.3188100000002
382;0.000301757103;8.160000000000003e-05;1612.3162416666667
